2025-04-10T16:10:19+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.57, 0.61, 0.59
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinExp/52428800/52428800/1/iterations:5",5,445.558,445.407,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinExp/52428800/52428800/2/iterations:5",5,311.51,311.425,ms,,,,,,1.31072e+08,5.24288e+07
"BM_JoinExp/52428800/52428800/4/iterations:5",5,180.796,180.755,ms,,,,,,9.17504e+07,5.24288e+07
"BM_JoinExp/52428800/52428800/8/iterations:5",5,106.101,106.055,ms,,,,,,5.89824e+07,5.24288e+07
"BM_JoinExp/52428800/52428800/16/iterations:5",5,63.3896,63.371,ms,,,,,,3.60448e+07,5.24288e+07
"BM_JoinExp/52428800/52428800/32/iterations:5",5,53.1161,53.0967,ms,,,,,,2.12992e+07,5.24288e+07
"BM_JoinExp/52428800/52428800/64/iterations:5",5,47.6941,47.6837,ms,,,,,,1.2288e+07,5.24288e+07
"BM_JoinExp/52428800/52428800/128/iterations:5",5,41.0789,41.0668,ms,,,,,,6.9632e+06,5.24288e+07
"BM_JoinExp/52428800/52428800/256/iterations:5",5,25.4652,25.4656,ms,,,,,,3.8912e+06,5.24288e+07
"BM_JoinExp/52428800/52428800/512/iterations:5",5,13.5046,13.4927,ms,,,,,,2.1504e+06,5.24288e+07
"BM_JoinExp/52428800/52428800/1024/iterations:5",5,6.93347,6.93339,ms,,,,,,1.1776e+06,5.24288e+07
"BM_JoinExp/52428800/52428800/2048/iterations:5",5,3.73122,3.73115,ms,,,,,,639995,5.24288e+07
